"","Comment","Verdict","text","score"
"898","Jamie Foxx absolutely IS Ray Charles.  ",1,"jamie foxx absolutely is ray charles",0
"899","His performance is simply genius.  ",1,"his performance is simply genius",1
"900","He owns the film, just as Spacek owned Coal Miner's Daughter"""" and Quaid owned """"Great Balls of Fire.  ",1,"he owns the film just as spacek owned coal miner s daughter and quaid owned great balls of fire",1
"901","In fact, it's hard to remember that the part of Ray Charles is being acted, and not played by the man himself.  ",1,"in fact it s hard to remember that the part of ray charles is being acted and not played by the man himself",-1
"902","Ray Charles is legendary.  ",1,"ray charles is legendary",1
"903","Ray Charles' life provided excellent biographical material for the film, which goes well beyond being just another movie about a musician.  ",1,"ray charles life provided excellent biographical material for the film which goes well beyond being just another movie about a musician",2
"904","Hitchcock is a great director.  ",1,"hitchcock is a great director",1
"905","Ironically I mostly find his films a total waste of time to watch.  ",0,"ironically i mostly find his films a total waste of time to watch",-2
"906","Secondly, Hitchcock pretty much perfected the thriller and chase movie.  ",1,"secondly hitchcock pretty much perfected the thriller and chase movie",1
"907","It's this pandering to the audience that sabotages most of his films.  ",0,"it s this pandering to the audience that sabotages most of his films",-1
"908","Hence the whole story lacks a certain energy.  ",0,"hence the whole story lacks a certain energy",-1
"909","The plot simply rumbles on like a machine, desperately depending on the addition of new scenes.  ",0,"the plot simply rumbles on like a machine desperately depending on the addition of new scenes",-1
"910","There are the usual Hitchcock logic flaws.  ",0,"there are the usual hitchcock logic flaws",-1
"911","Mishima is extremely uninteresting.  ",0,"mishima is extremely uninteresting",0
"912","This is a chilly, unremarkable movie about an author living/working in a chilly abstruse culture.  ",0,"this is a chilly unremarkable movie about an author living working in a chilly abstruse culture",-2
"913","The flat reenactments don't hold your attention because they are emotionally adrift and stagy.  ",0,"the flat reenactments don t hold your attention because they are emotionally adrift and stagy",0
"914","And the rest of it just sits there being awful... with soldiers singing songs about the masculinity they pledge themselves to, hairsplitting about purity, the admiration of swords, etc.  ",0,"and the rest of it just sits there being awful with soldiers singing songs about the masculinity they pledge themselves to hairsplitting about purity the admiration of swords etc",0
"915","He can bore you to pieces, and kill the momentum of a movie, quicker than anyone else.  ",0,"he can bore you to pieces and kill the momentum of a movie quicker than anyone else",-1
"916","Schrader has made a resume full of lousy, amateurish films.  ",0,"schrader has made a resume full of lousy amateurish films",-1
"917","When I first watched this movie, in the 80s, I loved it.  ",1,"when i first watched this movie in the s i loved it",1
"918","I was totally fascinated by the music, the dancing... everything.  ",1,"i was totally fascinated by the music the dancing everything",0
"919","However, I recently watched the whole thing again on DVD, and I was completely struck by how extremely stupid the storyline was - how it contained holes, inconsistencies and - frankly - a whole lot of crap - and how horrid the dancing was.  ",0,"however i recently watched the whole thing again on dvd and i was completely struck by how extremely stupid the storyline was how it contained holes inconsistencies and frankly a whole lot of crap and how horrid the dancing was",-5
"920","I mean, in a realistic world, she would NEVER have gotten into that ballet repertory... The whole thing was quite pathetic.  ",0,"i mean in a realistic world she would never have gotten into that ballet repertory the whole thing was quite pathetic",0
"921","The character developments also lacked in depth.  ",0,"the character developments also lacked in depth",-1
"922","Woa, talk about awful.  ",0,"woa talk about awful",-1
"923","Do not waste your time.  ",0,"do not waste your time",-1
"924","It was just too horrible.  ",0,"it was just too horrible",-1
"925","The worst, sappiest dialogue... I could go on and on.  ",0,"the worst sappiest dialogue i could go on and on",-1
"926","But what really made it unwatchable was the direction.  ",0,"but what really made it unwatchable was the direction",-1
"927","The poor actors.  ",0,"the poor actors",-1
"928","You can't even tell if they have any talent because they not only have pathetic lines to speak but the director gave them no action.  ",0,"you can t even tell if they have any talent because they not only have pathetic lines to speak but the director gave them no action",0
"929","If you check the director's filmography on this site you will see why this film didn't have a chance.  ",0,"if you check the director s filmography on this site you will see why this film didn t have a chance",0
"930","This would not even be good as a made for TV flick.  ",0,"this would not even be good as a made for tv flick",1
"931","If good intentions made a film great, then this film might be one of the greatest films ever made.  ",1,"if good intentions made a film great then this film might be one of the greatest films ever made",3
"932","The film has great actors, a master director, a significant theme--at least a would-be significant theme, undertone of fifties existential world-weariness, aerial scenes that ought to have thrilled both senses and imagination, and characters about which one might deeply care.  ",1,"the film has great actors a master director a significant theme at least a would be significant theme undertone of fifties existential world weariness aerial scenes that ought to have thrilled both senses and imagination and characters about which one might deeply care",4
"933","Regrettably, the film fails.  ",0,"regrettably the film fails",-2
"934","The movie lacks visual interest, drama, expression of feeling, and celebration of the very patriotism that underlines the narrative.  ",0,"the movie lacks visual interest drama expression of feeling and celebration of the very patriotism that underlines the narrative",0
"935","No actress has been worse used that June Allison in this movie.  ",0,"no actress has been worse used that june allison in this movie",-1
"936","Yet, I enjoy watching it.  ",1,"yet i enjoy watching it",1
"937","Unfortunately, this is a bad movie that is just plain bad.  ",0,"unfortunately this is a bad movie that is just plain bad",-3
"938","Bad script, bad direction and horrible acting make this one plain bad!  ",0,"bad script bad direction and horrible acting make this one plain bad",-4
"939","The dialogue sucked.  ",0,"the dialogue sucked",-1
"940","The cinematography-if it can be called that-sucked.  ",0,"the cinematography if it can be called that sucked",-1
"941","The soundtrack sucked.  ",0,"the soundtrack sucked",-1
"942","The acting sucked.  ",0,"the acting sucked",-1
"943","The concert sequences just sucked.  ",0,"the concert sequences just sucked",-1
"944","That was nice.  ",1,"that was nice",1
"945","That was funny.  ",1,"that was funny",-1
"946","It was so funny.  ",1,"it was so funny",-1
"947","Overall, this movie was cheap trash.  ",0,"overall this movie was cheap trash",-2
"948","But this movie is not funny, considering the ridiculousness of it.  ",0,"but this movie is not funny considering the ridiculousness of it",-1
"949","I came out of it feeling angry.  ",0,"i came out of it feeling angry",-1
"950","***SPOILERS*** Whatever else can (or can't) be said about it, SURFACE is superbly crafted.  ",1,"spoilers whatever else can or can t be said about it surface is superbly crafted",1
"951","The cinematography is simply stunning (to say the least) and the fx are nothing if not state-of-the-art.  ",1,"the cinematography is simply stunning to say the least and the fx are nothing if not state of the art",1
"952","Conceptually, the show offers a little bit of everything- and for just about everybody (parents, kids, fantasy and/or fx fans).  ",1,"conceptually the show offers a little bit of everything and for just about everybody parents kids fantasy and or fx fans",1
"953","And there wasn't a single sour note struck acting-wise, either; some surprisingly solid casting, here.  ",1,"and there wasn t a single sour note struck acting wise either some surprisingly solid casting here",0
"954","All things considered, a job very well done.  ",1,"all things considered a job very well done",1
"955","Thanks good a movie like this was done and released.  ",1,"thanks good a movie like this was done and released",2
"956","One of the best mexican movies ever!, and one of the less understood, even by mexican themselves, no matter how identified the should have felt with it.  ",1,"one of the best mexican movies ever and one of the less understood even by mexican themselves no matter how identified the should have felt with it",1
"957","It ranks highly as a great noir-crime-drama, incredible performances by Belmondo and Lino Ventura.  ",1,"it ranks highly as a great noir crime drama incredible performances by belmondo and lino ventura",1
"958","The attention given to every character, and complex psychological portrayals, detailing loyalty, treachery, love, and hope, are tremendous.  ",1,"the attention given to every character and complex psychological portrayals detailing loyalty treachery love and hope are tremendous",0
"959","It is an excellent drama, an excellent thriller, and an excellent film.  ",1,"it is an excellent drama an excellent thriller and an excellent film",3
"960","Up there with the best of Melville.  ",1,"up there with the best of melville",1
"961","Everything about this film is simply incredible.  ",1,"everything about this film is simply incredible",1
"962","You truly take this journey through the eyes and soul of a child.  ",1,"you truly take this journey through the eyes and soul of a child",0
"963","BLACK WATER is a thriller that manages to completely transcend it's limitations (it's an indie flick) by continually subverting expectations to emerge as an intense experience.  ",1,"black water is a thriller that manages to completely transcend it s limitations it s an indie flick by continually subverting expectations to emerge as an intense experience",-2
"964","The performances are real and gripping, the crocdodile is extremely well done, indeed if the Black Water website is to be believed that's because they used real crocs and the swamp location is fabulous.  ",1,"the performances are real and gripping the crocdodile is extremely well done indeed if the black water website is to be believed that s because they used real crocs and the swamp location is fabulous",2
"965","I thoroughly enjoyed it when Christopher Eccleston took control of the TARDIS and the continuation of the series.  ",1,"i thoroughly enjoyed it when christopher eccleston took control of the tardis and the continuation of the series",1
"966","I'm not sure what he was trying to do with this film.  ",0,"i m not sure what he was trying to do with this film",0
"967","If it was to turn my good day feeling into a night of disturbing memories than I guess he succeeded.  ",0,"if it was to turn my good day feeling into a night of disturbing memories than i guess he succeeded",1
"968","There is a lot of beautiful places.  ",1,"there is a lot of beautiful places",1
"969","It was forced, like everything in this movie.  ",0,"it was forced like everything in this movie",1
"970","Again, lame.  ",0,"again lame",-1
"971","Here's where the movie really pi**ed me off.  ",0,"here s where the movie really pi ed me off",0
"972","And don't even get me started on the jerky camerawork.  ",0,"and don t even get me started on the jerky camerawork",-1
"973","When I saw it in the theater I thought I was going to be sick.  ",0,"when i saw it in the theater i thought i was going to be sick",-1
"974","Summary: The witticisms weren't witty.  ",0,"summary the witticisms weren t witty",1
"975","The plot - well, I said I'd let that one go.  ",0,"the plot well i said i d let that one go",0
"976","The acting was bad.  ",0,"the acting was bad",-1
"977","Really bad.  ",0,"really bad",-1
"978","Even Billy Bob couldn't rise above the script, which was worse.  ",0,"even billy bob couldn t rise above the script which was worse",-1
"979","Camerawork - again, bad.  ",0,"camerawork again bad",-1
"980","Rating: 1 out of 10.  ",0,"rating out of",0
"981","An AMAZING finale to possibly the BEST trilogy of all time!  ",1,"an amazing finale to possibly the best trilogy of all time",2
"982","Kieslowski never ceases to amaze me.  ",1,"kieslowski never ceases to amaze me",1
"983","He is one of my favourite directors, and one of the most talented directors in the history of cinema.  ",1,"he is one of my favourite directors and one of the most talented directors in the history of cinema",1
"984","His use of the colours of the French flag in the three films was nothing short of incredible, every shot, every scene was like a work of art.  ",1,"his use of the colours of the french flag in the three films was nothing short of incredible every shot every scene was like a work of art",3
"985","Three of the most visually appealing movies i've ever seen.  ",1,"three of the most visually appealing movies i ve ever seen",1
"986","And his subtle connections between the three films are awesome.  ",1,"and his subtle connections between the three films are awesome",1
"987","I have to mention this and it is a huge SPOILER, i loved the ending, how all the characters of the three films were the remaining survivors of the ferry disaster, with Valentine and the young judge together, and the old man watching it on her TV, solidifying his happiness over the suffering which he dealt with for those many years.  ",1,"i have to mention this and it is a huge spoiler i loved the ending how all the characters of the three films were the remaining survivors of the ferry disaster with valentine and the young judge together and the old man watching it on her tv solidifying his happiness over the suffering which he dealt with for those many years",0
"988","I couldn't think of a better way to end the film, but a smile on my face, great way to wrap up an amazing film and trilogy!  ",1,"i couldn t think of a better way to end the film but a smile on my face great way to wrap up an amazing film and trilogy",4
"989","I recommend this for EVERYONE who loves film, movies, anything...A Work of Art!  ",1,"i recommend this for everyone who loves film movies anything a work of art",3
"990","10 out of 10 for both the movie and trilogy.  ",1,"out of for both the movie and trilogy",0
"991","I literally vomited while watching this film.  ",0,"i literally vomited while watching this film",-1
"992","I think i was one of the people who found this another one of roth's pearls.  ",1,"i think i was one of the people who found this another one of roth s pearls",0
"993","his performance, as awarded, was stunning.  ",1,"his performance as awarded was stunning",2
"994","the story which was told so eloquently by Francis ford Coppola 25 years earlier, really unfolds gradually and leaves room for the characters to develop.  ",1,"the story which was told so eloquently by francis ford coppola years earlier really unfolds gradually and leaves room for the characters to develop",1
"995","In a most wonderful location lies a story of contrast.  ",1,"in a most wonderful location lies a story of contrast",0
"996","All in all a beautiful directed film from Nicola's roeg wih a sublime cast.  ",1,"all in all a beautiful directed film from nicola s roeg wih a sublime cast",2
"997","I'm translating movies for a living and this is the first movie in my 5-year working experience that I found offensive to my intelligence.  ",0,"i m translating movies for a living and this is the first movie in my year working experience that i found offensive to my intelligence",0
"998","But when someone strives for greatness and poetry, but delivers a muddled (and often ridiculous) story, a bunch of disparate scenes, pretentious dialogue... Then you get the worst kind of a movie that some other reviewer very accurately defined as pretentious crap"""".",0,"but when someone strives for greatness and poetry but delivers a muddled and often ridiculous story a bunch of disparate scenes pretentious dialogue then you get the worst kind of a movie that some other reviewer very accurately defined as pretentious crap",-3
"999","Not Bad.",1,"not bad",-1
"1000","Fantabulous! Would recommend it to all",1,"fantabulous would recommend it to all",1
